ENVO:00000004	administrative region	GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4	ADMINISTRATIVE DIVISIONS	administrative divis		info(related-label,rdf(ENVO:00000004-administrative region,oio:hasRelatedSynonym-has_related_synonym,administrative division-administrative division^^xsd:string)-rdf(GCMD:1ae304de-252c-45da-8dd8-df99a281e4f4-ADMINISTRATIVE DIVISIONS,skos:prefLabel,(ADMINISTRATIVE DIVISIONS-ADMINISTRATIVE DIVISIONS)@en),stem)	
GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6	MARSHES	ENVO:00000035	marsh	marsh		info(label-related,rdf(GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6-MARSHES,skos:prefLabel,(MARSHES-MARSHES)@en)-rdf(ENVO:00000035-marsh,oio:hasRelatedSynonym-has_related_synonym,Marsh-Marsh^^xsd:string),stem)	
GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6	MARSHES	ENVO:00000035	marsh	marsh		info(label-related,rdf(GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6-MARSHES,skos:prefLabel,(MARSHES-MARSHES)@en)-rdf(ENVO:00000035-marsh,oio:hasRelatedSynonym-has_related_synonym,marsh-marsh^^xsd:string),stem)	
GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6	MARSHES	ENVO:01000190	flooded savanna biome	marsh		info(label-related,rdf(GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6-MARSHES,skos:prefLabel,(MARSHES-MARSHES)@en)-rdf(ENVO:01000190-flooded savanna biome,oio:hasRelatedSynonym-has_related_synonym,marsh-marsh^^xsd:string),stem)	
GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6	MARSHES	ENVO:01001209	wetland ecosystem	marsh		info(label-narrow,rdf(GCMD:419877cb-0c17-44b0-9b3d-a2283887a7a6-MARSHES,skos:prefLabel,(MARSHES-MARSHES)@en)-rdf(ENVO:01001209-wetland ecosystem,oio:hasNarrowSynonym-has_narrow_synonym,marsh-marsh^^xsd:string),stem)	
GCMD:42aa1fa1-56a9-4e96-8063-077bd7ba88d8	WATER DEPTH	ENVO:3100031	depth of water	water depth		info(label-exact,rdf(GCMD:42aa1fa1-56a9-4e96-8063-077bd7ba88d8-WATER DEPTH,skos:prefLabel,(WATER DEPTH-WATER DEPTH)@en)-rdf(ENVO:3100031-depth of water,oio:hasExactSynonym-has_exact_synonym,water depth-water depth^^xsd:string),downcase)	
GCMD:42aa1fa1-56a9-4e96-8063-077bd7ba88d8	WATER DEPTH	ENVO:3100031	depth of water	water depth		info(label-exact,rdf(GCMD:42aa1fa1-56a9-4e96-8063-077bd7ba88d8-WATER DEPTH,skos:prefLabel,(WATER DEPTH-WATER DEPTH)@en)-rdf(ENVO:3100031-depth of water,oio:hasExactSynonym-has_exact_synonym,water depth-water depth^^xsd:string),stem)	
GCMD:44d0ad8f-fe22-4d17-bc47-c0b728a82baf	PETROLEUM	ENVO:00002984	petroleum	petroleum		info(label-label,rdf(GCMD:44d0ad8f-fe22-4d17-bc47-c0b728a82baf-PETROLEUM,skos:prefLabel,(PETROLEUM-PETROLEUM)@en)-rdf(ENVO:00002984-petroleum,rdfs:label,petroleum-petroleum^^xsd:string),downcase)	
GCMD:44d0ad8f-fe22-4d17-bc47-c0b728a82baf	PETROLEUM	ENVO:00002984	petroleum	petroleum		info(label-label,rdf(GCMD:44d0ad8f-fe22-4d17-bc47-c0b728a82baf-PETROLEUM,skos:prefLabel,(PETROLEUM-PETROLEUM)@en)-rdf(ENVO:00002984-petroleum,rdfs:label,petroleum-petroleum^^xsd:string),stem)	
GCMD:46206e8c-8def-406f-9e62-da4e74633a58	WATER TEMPERATURE	ENVO:09200014	temperature of water	water temperatur		info(label-exact,rdf(GCMD:46206e8c-8def-406f-9e62-da4e74633a58-WATER TEMPERATURE,skos:prefLabel,(WATER TEMPERATURE-WATER TEMPERATURE)@en)-rdf(ENVO:09200014-temperature of water,oio:hasExactSynonym-has_exact_synonym,water temperature-water temperature^^xsd:string),stem)	
GCMD:46206e8c-8def-406f-9e62-da4e74633a58	WATER TEMPERATURE	ENVO:09200014	temperature of water	water temperature		info(label-exact,rdf(GCMD:46206e8c-8def-406f-9e62-da4e74633a58-WATER TEMPERATURE,skos:prefLabel,(WATER TEMPERATURE-WATER TEMPERATURE)@en)-rdf(ENVO:09200014-temperature of water,oio:hasExactSynonym-has_exact_synonym,water temperature-water temperature^^xsd:string),downcase)	
GCMD:46e4aaa4-349c-4049-a910-035391360010	FORESTS	ENVO:00000111	forested area	forest		info(label-related,rdf(GCMD:46e4aaa4-349c-4049-a910-035391360010-FORESTS,skos:prefLabel,(FORESTS-FORESTS)@en)-rdf(ENVO:00000111-forested area,oio:hasRelatedSynonym-has_related_synonym,forest-forest^^xsd:string),stem)	
GCMD:4733ef2c-e512-451b-8079-78ff7278e35c	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-exact,rdf(GCMD:4733ef2c-e512-451b-8079-78ff7278e35c-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),stem)	
GCMD:4733ef2c-e512-451b-8079-78ff7278e35c	ICE FLOES	ENVO:03000065	ice floe	ice flo		info(label-label,rdf(GCMD:4733ef2c-e512-451b-8079-78ff7278e35c-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,rdfs:label,(ice floe-ice floe)@en),stem)	
GCMD:4733ef2c-e512-451b-8079-78ff7278e35c	ICE FLOES	ENVO:03000065	ice floe	ice floes		info(label-exact,rdf(GCMD:4733ef2c-e512-451b-8079-78ff7278e35c-ICE FLOES,skos:prefLabel,(ICE FLOES-ICE FLOES)@en)-rdf(ENVO:03000065-ice floe,oio:hasExactSynonym-has_exact_synonym,ice floes-ice floes^^xsd:string),downcase)	
GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	ENVO:00000133	glacier	glacier		info(label-exact,rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en)-rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,Glacier-Glacier^^xsd:string),stem)	
GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	ENVO:00000133	glacier	glacier		info(label-exact,rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en)-rdf(ENVO:00000133-glacier,oio:hasExactSynonym-has_exact_synonym,glacier-glacier^^xsd:string),stem)	
GCMD:4a426aab-4a95-4bf4-8449-19a72a251541	GLACIERS	ENVO:00000133	glacier	glacier		info(label-label,rdf(GCMD:4a426aab-4a95-4bf4-8449-19a72a251541-GLACIERS,skos:prefLabel,(GLACIERS-GLACIERS)@en)-rdf(ENVO:00000133-glacier,rdfs:label,glacier-glacier^^xsd:string),stem)	
GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252	BEACHES	ENVO:00000091	beach	beach		info(label-exact,rdf(GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252-BEACHES,skos:prefLabel,(BEACHES-BEACHES)@en)-rdf(ENVO:00000091-beach,oio:hasExactSynonym-has_exact_synonym,Beach-Beach^^xsd:string),stem)	
GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252	BEACHES	ENVO:00000091	beach	beach		info(label-label,rdf(GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252-BEACHES,skos:prefLabel,(BEACHES-BEACHES)@en)-rdf(ENVO:00000091-beach,rdfs:label,beach-beach^^xsd:string),stem)	
GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252	BEACHES	ENVO:00000091	beach	beach		info(label-related,rdf(GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252-BEACHES,skos:prefLabel,(BEACHES-BEACHES)@en)-rdf(ENVO:00000091-beach,oio:hasRelatedSynonym-has_related_synonym,beach-beach^^xsd:string),stem)	
GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252	BEACHES	ENVO:00000091	beach	beach		info(label-related,rdf(GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252-BEACHES,skos:prefLabel,(BEACHES-BEACHES)@en)-rdf(ENVO:00000091-beach,oio:hasRelatedSynonym-has_related_synonym,beaches-beaches^^xsd:string),stem)	
GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252	BEACHES	ENVO:00000091	beach	beaches		info(label-related,rdf(GCMD:4ba798ce-ad0b-4809-94fa-ec1b8e294252-BEACHES,skos:prefLabel,(BEACHES-BEACHES)@en)-rdf(ENVO:00000091-beach,oio:hasRelatedSynonym-has_related_synonym,beaches-beaches^^xsd:string),downcase)	
GCMD:4c2d2255-680d-47d6-adb2-179093593f8a	SHOALS	ENVO:00000167	bar	shoal		info(label-related,rdf(GCMD:4c2d2255-680d-47d6-adb2-179093593f8a-SHOALS,skos:prefLabel,(SHOALS-SHOALS)@en)-rdf(ENVO:00000167-bar,oio:hasRelatedSynonym-has_related_synonym,Shoal-Shoal^^xsd:string),stem)	
GCMD:4c2d2255-680d-47d6-adb2-179093593f8a	SHOALS	ENVO:00000167	bar	shoal		info(label-related,rdf(GCMD:4c2d2255-680d-47d6-adb2-179093593f8a-SHOALS,skos:prefLabel,(SHOALS-SHOALS)@en)-rdf(ENVO:00000167-bar,oio:hasRelatedSynonym-has_related_synonym,shoal-shoal^^xsd:string),stem)	
GCMD:4c2d2255-680d-47d6-adb2-179093593f8a	SHOALS	ENVO:00000167	bar	shoal		info(label-related,rdf(GCMD:4c2d2255-680d-47d6-adb2-179093593f8a-SHOALS,skos:prefLabel,(SHOALS-SHOALS)@en)-rdf(ENVO:00000167-bar,oio:hasRelatedSynonym-has_related_synonym,shoals-shoals^^xsd:string),stem)	
GCMD:4c2d2255-680d-47d6-adb2-179093593f8a	SHOALS	ENVO:00000167	bar	shoals		info(label-related,rdf(GCMD:4c2d2255-680d-47d6-adb2-179093593f8a-SHOALS,skos:prefLabel,(SHOALS-SHOALS)@en)-rdf(ENVO:00000167-bar,oio:hasRelatedSynonym-has_related_synonym,shoals-shoals^^xsd:string),downcase)	
GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499	ICEBERGS	ENVO:00000298	marine iceberg	iceberg		info(label-exact,rdf(GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(ENVO:00000298-marine iceberg,oio:hasExactSynonym-has_exact_synonym,ICEBERG-ICEBERG^^xsd:string),stem)	
GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499	ICEBERGS	ENVO:00000298	marine iceberg	iceberg		info(label-related,rdf(GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(ENVO:00000298-marine iceberg,oio:hasRelatedSynonym-has_related_synonym,Iceberg-Iceberg^^xsd:string),stem)	
GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499	ICEBERGS	ENVO:00000298	marine iceberg	iceberg		info(label-related,rdf(GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(ENVO:00000298-marine iceberg,oio:hasRelatedSynonym-has_related_synonym,iceberg-iceberg^^xsd:string),stem)	
GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499	ICEBERGS	ENVO:00000299	ice field	iceberg		info(label-narrow,rdf(GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(ENVO:00000299-ice field,oio:hasNarrowSynonym-has_narrow_synonym,iceberg-iceberg^^xsd:string),stem)	
GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499	ICEBERGS	ENVO:01001546	iceberg	iceberg		info(label-label,rdf(GCMD:4d95ccc8-3ef9-40df-85e7-db36cb815499-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(ENVO:01001546-iceberg,rdfs:label,(iceberg-iceberg)@en),stem)	
GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2	LEADS	ENVO:01001550	sea-ice lead	lead		info(label-broad,rdf(GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2-LEADS,skos:prefLabel,(LEADS-LEADS)@en)-rdf(ENVO:01001550-sea-ice lead,oio:hasBroadSynonym-has_broad_synonym,lead-lead^^xsd:string),stem)	
GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2	LEADS	ENVO:01001551	ice lead	lead		info(label-broad,rdf(GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2-LEADS,skos:prefLabel,(LEADS-LEADS)@en)-rdf(ENVO:01001551-ice lead,oio:hasBroadSynonym-has_broad_synonym,lead-lead^^xsd:string),stem)	
GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2	LEADS	ENVO:01001552	flaw lead	lead		info(label-broad,rdf(GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2-LEADS,skos:prefLabel,(LEADS-LEADS)@en)-rdf(ENVO:01001552-flaw lead,oio:hasBroadSynonym-has_broad_synonym,lead-lead^^xsd:string),stem)	
GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2	LEADS	ENVO:01001553	shore lead	lead		info(label-broad,rdf(GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2-LEADS,skos:prefLabel,(LEADS-LEADS)@en)-rdf(ENVO:01001553-shore lead,oio:hasBroadSynonym-has_broad_synonym,lead-lead^^xsd:string),stem)	
GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2	LEADS	ENVO:01001555	frozen lead	lead		info(label-broad,rdf(GCMD:4f0f606c-6bf8-4b8c-9431-d5696fe8a5f2-LEADS,skos:prefLabel,(LEADS-LEADS)@en)-rdf(ENVO:01001555-frozen lead,oio:hasBroadSynonym-has_broad_synonym,lead-lead^^xsd:string),stem)	
GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631	OCEAN CURRENTS	ENVO:00000147	ocean current	ocean curr		info(label-exact,rdf(GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631-OCEAN CURRENTS,skos:prefLabel,(OCEAN CURRENTS-OCEAN CURRENTS)@en)-rdf(ENVO:00000147-ocean current,oio:hasExactSynonym-has_exact_synonym,ocean current-ocean current^^xsd:string),stem)	
GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631	OCEAN CURRENTS	ENVO:00000147	ocean current	ocean curr		info(label-label,rdf(GCMD:510c5f78-e19e-4ce4-b59a-8937aeb84631-OCEAN CURRENTS,skos:prefLabel,(OCEAN CURRENTS-OCEAN CURRENTS)@en)-rdf(ENVO:00000147-ocean current,rdfs:label,ocean current-ocean current^^xsd:string),stem)	
GCMD:548a3f85-bf22-473b-b641-45c32d9c6a0c	PARTICULATE MATTER	ENVO:01000060	particulate matter	particulate matt		info(label-label,rdf(GCMD:548a3f85-bf22-473b-b641-45c32d9c6a0c-PARTICULATE MATTER,skos:prefLabel,(PARTICULATE MATTER-PARTICULATE MATTER)@en)-rdf(ENVO:01000060-particulate matter,rdfs:label,(particulate matter-particulate matter)@en),stem)	
GCMD:548a3f85-bf22-473b-b641-45c32d9c6a0c	PARTICULATE MATTER	ENVO:01000060	particulate matter	particulate matter		info(label-label,rdf(GCMD:548a3f85-bf22-473b-b641-45c32d9c6a0c-PARTICULATE MATTER,skos:prefLabel,(PARTICULATE MATTER-PARTICULATE MATTER)@en)-rdf(ENVO:01000060-particulate matter,rdfs:label,(particulate matter-particulate matter)@en),downcase)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuari		info(label-exact,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,oio:hasExactSynonym-has_exact_synonym,Estuary-Estuary^^xsd:string),stem)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuari		info(label-exact,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,oio:hasExactSynonym-has_exact_synonym,estuary-estuary^^xsd:string),stem)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuari		info(label-label,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,rdfs:label,estuary-estuary^^xsd:string),stem)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuary		info(label-exact,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,oio:hasExactSynonym-has_exact_synonym,Estuary-Estuary^^xsd:string),downcase)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuary		info(label-exact,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,oio:hasExactSynonym-has_exact_synonym,estuary-estuary^^xsd:string),downcase)	
GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb	ESTUARY	ENVO:00000045	estuary	estuary		info(label-label,rdf(GCMD:5a1ebca4-057d-43b9-af6a-04f57b93f8bb-ESTUARY,skos:prefLabel,(ESTUARY-ESTUARY)@en)-rdf(ENVO:00000045-estuary,rdfs:label,estuary-estuary^^xsd:string),downcase)	
GCMD:5a63fa7f-2971-4874-a920-394df07d218e	BOREHOLES	ENVO:00002226	borehole	borehol		info(label-label,rdf(GCMD:5a63fa7f-2971-4874-a920-394df07d218e-BOREHOLES,skos:prefLabel,(BOREHOLES-BOREHOLES)@en)-rdf(ENVO:00002226-borehole,rdfs:label,borehole-borehole^^xsd:string),stem)	
GCMD:5c0b448c-7eb4-4e8c-8403-260cbb6114bb	SEA SURFACE HEIGHT	ENVO:01001377	sea surface height	sea surface height		info(label-label,rdf(GCMD:5c0b448c-7eb4-4e8c-8403-260cbb6114bb-SEA SURFACE HEIGHT,skos:prefLabel,(SEA SURFACE HEIGHT-SEA SURFACE HEIGHT)@en)-rdf(ENVO:01001377-sea surface height,rdfs:label,(sea surface height-sea surface height)@en),downcase)	
GCMD:5c0b448c-7eb4-4e8c-8403-260cbb6114bb	SEA SURFACE HEIGHT	ENVO:01001377	sea surface height	sea surface height		info(label-label,rdf(GCMD:5c0b448c-7eb4-4e8c-8403-260cbb6114bb-SEA SURFACE HEIGHT,skos:prefLabel,(SEA SURFACE HEIGHT-SEA SURFACE HEIGHT)@en)-rdf(ENVO:01001377-sea surface height,rdfs:label,(sea surface height-sea surface height)@en),stem)	
GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1	SOLAR WIND	ENVO:01000794	stellar wind	solar wind		info(label-related,rdf(GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1-SOLAR WIND,skos:prefLabel,(SOLAR WIND-SOLAR WIND)@en)-rdf(ENVO:01000794-stellar wind,oio:hasRelatedSynonym-has_related_synonym,Solar wind-Solar wind^^xsd:string),downcase)	
GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1	SOLAR WIND	ENVO:01000794	stellar wind	solar wind		info(label-related,rdf(GCMD:5d290bd8-049b-4002-86c8-8acba563d0e1-SOLAR WIND,skos:prefLabel,(SOLAR WIND-SOLAR WIND)@en)-rdf(ENVO:01000794-stellar wind,oio:hasRelatedSynonym-has_related_synonym,Solar wind-Solar wind^^xsd:string),stem)	
GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	DESERTS	ENVO:00000172	sandy desert	desert		info(label-broad,rdf(GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f-DESERTS,skos:prefLabel,(DESERTS-DESERTS)@en)-rdf(ENVO:00000172-sandy desert,oio:hasBroadSynonym-has_broad_synonym,desert-desert^^xsd:string),stem)	
GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	DESERTS	ENVO:00000173	rocky desert	desert		info(label-broad,rdf(GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f-DESERTS,skos:prefLabel,(DESERTS-DESERTS)@en)-rdf(ENVO:00000173-rocky desert,oio:hasBroadSynonym-has_broad_synonym,desert-desert^^xsd:string),stem)	
GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	DESERTS	ENVO:00000183	stony desert	desert		info(label-broad,rdf(GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f-DESERTS,skos:prefLabel,(DESERTS-DESERTS)@en)-rdf(ENVO:00000183-stony desert,oio:hasBroadSynonym-has_broad_synonym,desert-desert^^xsd:string),stem)	
GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	DESERTS	ENVO:00000315	bajada	desert		info(label-related,rdf(GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f-DESERTS,skos:prefLabel,(DESERTS-DESERTS)@en)-rdf(ENVO:00000315-bajada,oio:hasRelatedSynonym-has_related_synonym,desert-desert^^xsd:string),stem)	
GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f	DESERTS	ENVO:01001357	desert	desert		info(label-label,rdf(GCMD:5d5426f6-e7ce-41c1-a3d3-b93adf748f0f-DESERTS,skos:prefLabel,(DESERTS-DESERTS)@en)-rdf(ENVO:01001357-desert,rdfs:label,(desert-desert)@en),stem)	
GCMD:5d7ea074-225b-4221-b122-e6a085cdce24	PACK ICE	ENVO:00000132	ice sheet	pack ic		info(label-related,rdf(GCMD:5d7ea074-225b-4221-b122-e6a085cdce24-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en)-rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string),stem)	
GCMD:5d7ea074-225b-4221-b122-e6a085cdce24	PACK ICE	ENVO:00000132	ice sheet	pack ice		info(label-related,rdf(GCMD:5d7ea074-225b-4221-b122-e6a085cdce24-PACK ICE,skos:prefLabel,(PACK ICE-PACK ICE)@en)-rdf(ENVO:00000132-ice sheet,oio:hasRelatedSynonym-has_related_synonym,pack ice-pack ice^^xsd:string),downcase)	
GCMD:5debb283-51e4-435e-b2a2-e8e2a977220d	SURFACE WATER	ENVO:00002042	surface water	surface wat		info(label-label,rdf(GCMD:5debb283-51e4-435e-b2a2-e8e2a977220d-SURFACE WATER,skos:prefLabel,(SURFACE WATER-SURFACE WATER)@en)-rdf(ENVO:00002042-surface water,rdfs:label,surface water-surface water^^xsd:string),stem)	
GCMD:5debb283-51e4-435e-b2a2-e8e2a977220d	SURFACE WATER	ENVO:00002042	surface water	surface water		info(label-label,rdf(GCMD:5debb283-51e4-435e-b2a2-e8e2a977220d-SURFACE WATER,skos:prefLabel,(SURFACE WATER-SURFACE WATER)@en)-rdf(ENVO:00002042-surface water,rdfs:label,surface water-surface water^^xsd:string),downcase)	
GCMD:601d36fc-8171-475c-a1c5-84802aecb77e	EARTHQUAKES	ENVO:01000677	earthquake	earthquak		info(label-label,rdf(GCMD:601d36fc-8171-475c-a1c5-84802aecb77e-EARTHQUAKES,skos:prefLabel,(EARTHQUAKES-EARTHQUAKES)@en)-rdf(ENVO:01000677-earthquake,rdfs:label,(earthquake-earthquake)@en),stem)	
GCMD:61594015-4ab4-4b38-ae4f-e31a4757b065	WATER TEMPERATURE	ENVO:09200014	temperature of water	water temperatur		info(label-exact,rdf(GCMD:61594015-4ab4-4b38-ae4f-e31a4757b065-WATER TEMPERATURE,skos:prefLabel,(WATER TEMPERATURE-WATER TEMPERATURE)@en)-rdf(ENVO:09200014-temperature of water,oio:hasExactSynonym-has_exact_synonym,water temperature-water temperature^^xsd:string),stem)	
GCMD:61594015-4ab4-4b38-ae4f-e31a4757b065	WATER TEMPERATURE	ENVO:09200014	temperature of water	water temperature		info(label-exact,rdf(GCMD:61594015-4ab4-4b38-ae4f-e31a4757b065-WATER TEMPERATURE,skos:prefLabel,(WATER TEMPERATURE-WATER TEMPERATURE)@en)-rdf(ENVO:09200014-temperature of water,oio:hasExactSynonym-has_exact_synonym,water temperature-water temperature^^xsd:string),downcase)	
GCMD:6159b9d9-4aa5-4dec-8146-0e47751449ff	FIRN	ENVO:03000002	firn	firn		info(label-label,rdf(GCMD:6159b9d9-4aa5-4dec-8146-0e47751449ff-FIRN,skos:prefLabel,(FIRN-FIRN)@en)-rdf(ENVO:03000002-firn,rdfs:label,(firn-firn)@en),downcase)	
GCMD:6159b9d9-4aa5-4dec-8146-0e47751449ff	FIRN	ENVO:03000002	firn	firn		info(label-label,rdf(GCMD:6159b9d9-4aa5-4dec-8146-0e47751449ff-FIRN,skos:prefLabel,(FIRN-FIRN)@en)-rdf(ENVO:03000002-firn,rdfs:label,(firn-firn)@en),stem)	
GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	ENVO:01000898	atmospheric lightning	lightn		info(label-exact,rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en)-rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string),stem)	
GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	ENVO:01000898	atmospheric lightning	lightning		info(label-exact,rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en)-rdf(ENVO:01000898-atmospheric lightning,oio:hasExactSynonym-has_exact_synonym,lightning-lightning^^xsd:string),downcase)	
GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	ENVO:01001011	light emitted by lightning	lightn		info(label-related,rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en)-rdf(ENVO:01001011-light emitted by lightning,oio:hasRelatedSynonym-has_related_synonym,lightning-lightning^^xsd:string),stem)	
GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2	LIGHTNING	ENVO:01001011	light emitted by lightning	lightning		info(label-related,rdf(GCMD:637ac172-e624-4ae0-aac4-0d1adcc889a2-LIGHTNING,skos:prefLabel,(LIGHTNING-LIGHTNING)@en)-rdf(ENVO:01001011-light emitted by lightning,oio:hasRelatedSynonym-has_related_synonym,lightning-lightning^^xsd:string),downcase)	
GCMD:63c7d604-707e-4c38-8baf-19a620e61917	PARTICULATE MATTER	ENVO:01000060	particulate matter	particulate matt		info(label-label,rdf(GCMD:63c7d604-707e-4c38-8baf-19a620e61917-PARTICULATE MATTER,skos:prefLabel,(PARTICULATE MATTER-PARTICULATE MATTER)@en)-rdf(ENVO:01000060-particulate matter,rdfs:label,(particulate matter-particulate matter)@en),stem)	
